"gene_id","gene_name","t_stat","p_val","FDR"
"ENSG00000151502","VPS26B",-3.55852916866852,0.000708161226405023,0.00538037287244176
"ENSG00000148154","UGCG",-3.56147433856298,0.000701570903433603,0.00533994190126418
"ENSG00000149091","DGKZ",-3.56350890521447,0.000697052318031958,0.00532055048689441
"ENSG00000174684","B4GAT1",-3.56491272731541,0.000693950709612526,0.00530403407238979
"ENSG00000135439","AGAP2",-3.56588716925623,0.000691805497215488,0.00529121283603895
"ENSG00000170456","DENND5B",-3.56608669799716,0.000691367017741104,0.00529121283603895
"ENSG00000155097","ATP6V1C1",-3.56714141978354,0.000689053575121942,0.005277301314678
"ENSG00000162378","ZYG11B",-3.56790258230666,0.000687388605924013,0.00526811647033363
"ENSG00000122420","PTGFR",-3.568096814229,0.000686964355642543,0.00526811647033363
"ENSG00000137494","ANKRD42",-3.5686290498514,0.00068580309806078,0.00526309677426292
"ENSG00000185149","NPY2R",-3.57013912159539,0.000682518505431502,0.00524500634065296
"ENSG00000108352","RAPGEFL1",-3.57097909717337,0.000680697937186122,0.00523457176441156
"ENSG00000146701","MDH2",-3.57425233591141,0.000673647478234122,0.00518740658528549
"ENSG00000138078","PREPL",-3.57563706382645,0.000670685775231886,0.00517164109708459
"ENSG00000108509","CAMTA2",-3.57573816012176,0.000670470032974814,0.00517164109708459
"ENSG00000108306","FBXL20",-3.5812081552584,0.000658894848464487,0.00509113287283489
"ENSG00000145860","RNF145",-3.5815524720315,0.00065817262950293,0.00509036506874148
"ENSG00000101079","NDRG3",-3.58221078354951,0.00065679388973287,0.00508531997307202
"ENSG00000128739","SNRPN",-3.5844784530536,0.000652065588036469,0.0050521684464853
"ENSG00000163630","SYNPR",-3.58944273931319,0.000641827419738701,0.00498308289092944
"ENSG00000112062","MAPK14",-3.59515091784847,0.000630244196163605,0.00489651260096339
"ENSG00000104435","STMN2",-3.59566020965051,0.000629220450612118,0.0048919187198105
"ENSG00000141622","RNF165",-3.59590309493274,0.000628732775984568,0.0048914891072472
"ENSG00000139180","NDUFA9",-3.59885791612787,0.000622828712322376,0.00485281955752111
"ENSG00000185742","C11orf87",-3.60038072849219,0.000619806611751792,0.0048420251326908
"ENSG00000010404","IDS",-3.60075583562925,0.000619064338077941,0.0048420251326908
"ENSG00000170776","AKAP13",-3.60350531535807,0.000613649364187323,0.00480851370901319
"ENSG00000112699","GMDS",-3.60355050572329,0.000613560741709522,0.00480851370901319
"ENSG00000008710","PKD1",-3.60532231384991,0.000610095652995498,0.00478931438354273
"ENSG00000163466","ARPC2",-3.60963257144384,0.000601743812237717,0.00474019916715394
"ENSG00000165943","MOAP1",-3.61094921049636,0.000599214392736031,0.00472356321298257
"ENSG00000028839","TBPL1",-3.61234729731224,0.000596539589580075,0.00470575720873766
"ENSG00000111669","TPI1",-3.61251915721753,0.000596211575240887,0.00470575720873766
"ENSG00000176407","KCMF1",-3.61274322446645,0.000595784175194126,0.00470575720873766
"ENSG00000169139","UBE2V2",-3.61451725329381,0.000592410567522656,0.00468298276716722
"ENSG00000119866","BCL11A",-3.61560157240434,0.000590357524678466,0.00467737727769357
"ENSG00000151025","GPR158",-3.61667140425984,0.000588338555467288,0.00466710079905047
"ENSG00000125841","NRSN2",-3.61697729112576,0.000587762501026485,0.00466580309586779
"ENSG00000102096","PIM2",-3.62035995631999,0.000581427895551609,0.00462200446555151
"ENSG00000164615","CAMLG",-3.62185348850068,0.000578651754199034,0.00460317063537235
"ENSG00000104687","GSR",-3.62756176081571,0.000568157290031458,0.0045334472770472
"ENSG00000185133","INPP5J",-3.62824384095216,0.000566915508515054,0.00452891824316546
"ENSG00000148925","BTBD10",-3.62981426774525,0.000564066246210258,0.00450934090256568
"ENSG00000135622","SEMA4F",-3.63116407511015,0.000561628169774401,0.00449302535819521
"ENSG00000103528","SYT17",-3.63344110347648,0.000557538055207888,0.00446346106193321
"ENSG00000183780","SLC35F3",-3.63473444091825,0.000555227554901783,0.00444811196958143
"ENSG00000107295","SH3GL2",-3.6347786599783,0.000555148720732253,0.00444811196958143
"ENSG00000063245","EPN1",-3.63954274568979,0.000546717474912985,0.00439237789503955
"ENSG00000005249","PRKAR2B",-3.64242951965538,0.000541668145219188,0.00435800146423859
"ENSG00000173064","HECTD4",-3.6432118543894,0.000540307419533511,0.00435014770801642
"ENSG00000101746","NOL4",-3.6438371501971,0.000539222177821648,0.00434450233299037
"ENSG00000135333","EPHA7",-3.64846317065246,0.000531257735996629,0.00428949857929612
"ENSG00000115216","NRBP1",-3.64893231387014,0.000530456324248066,0.00428608709992438
"ENSG00000197535","MYO5A",-3.64975743346248,0.000529049613466317,0.00428083635731829
"ENSG00000163703","CRELD1",-3.65395387760835,0.000521950157646444,0.00423247324967496
"ENSG00000164236","ANKRD33B",-3.65448050551557,0.000521065662906148,0.00422833197904903
"ENSG00000203685","STUM",-3.65614710369651,0.000518275948487656,0.00421173673081348
"ENSG00000155256","ZFYVE27",-3.65641007791267,0.000517837059927963,0.00421119541474128
"ENSG00000149115","TNKS1BP1",-3.65906439310792,0.00051342696425333,0.00418134328267363
"ENSG00000129990","SYT5",-3.6616956694537,0.000509090521559683,0.0041520057533404
"ENSG00000154478","GPR26",-3.66208647828815,0.000508449441429927,0.0041497691785392
"ENSG00000142686","C1orf216",-3.66258562580909,0.000507631763133115,0.00414608700690383
"ENSG00000113100","CDH9",-3.66322532463711,0.000506585674646607,0.00414053262399018
"ENSG00000165832","TRUB1",-3.66630397940805,0.000501579902819702,0.00410258269030837
"ENSG00000206052","DOK6",-3.66923409769825,0.000496859502829347,0.00407576120087424
"ENSG00000213965","NUDT19",-3.67218606047941,0.00049214679106873,0.0040459044335534
"ENSG00000130779","CLIP1",-3.67614371631321,0.000485895414145074,0.00399741739986115
"ENSG00000151067","CACNA1C",-3.6773356231959,0.000484027615380236,0.00398494933419303
"ENSG00000175166","PSMD2",-3.67842371555728,0.000482328485674454,0.00397385275305858
"ENSG00000136099","PCDH8",-3.68152750692443,0.00047751292900624,0.00393704537384737
"ENSG00000110786","PTPN5",-3.68298782559972,0.000475263140515787,0.00392135422721706
"ENSG00000270111","CELF2-DT",-3.68651488639575,0.000469870954130131,0.00388252756254203
"ENSG00000185950","IRS2",-3.69106815031776,0.000462996225402509,0.00383131916733957
"ENSG00000133997","MED6",-3.69152074985698,0.000462318141459933,0.00382850865021578
"ENSG00000104756","KCTD9",-3.69901898851177,0.000451221336606377,0.00375309982330246
"ENSG00000041357","PSMA4",-3.69909677844612,0.000451107557806644,0.00375309982330246
"ENSG00000152580","IGSF10",-3.69914975448425,0.000451030088529076,0.00375309982330246
"ENSG00000139970","RTN1",-3.70010866308598,0.000449630027131782,0.0037481318105488
"ENSG00000163444","TMEM183A",-3.70233449786484,0.000446396162155951,0.0037294190445407
"ENSG00000113575","PPP2CA",-3.70305960677594,0.000445347473447897,0.00372340770114014
"ENSG00000145920","CPLX2",-3.70412108161893,0.000443816558017722,0.00371335273986426
"ENSG00000113327","GABRG2",-3.70641357099817,0.000440527340738129,0.00369129279883682
"ENSG00000253553","AC090578.1",-3.70880706253542,0.000437118059567171,0.00366544068926897
"ENSG00000108924","HLF",-3.71047715246348,0.000434754133775797,0.00365103100317136
"ENSG00000108231","LGI1",-3.71121069392005,0.000433719708346702,0.00364776010469732
"ENSG00000133703","KRAS",-3.71199129586153,0.000432621501715114,0.00364665754649878
"ENSG00000196230","TUBB",-3.71387123939874,0.000429987555239712,0.00362715825866638
"ENSG00000145365","TIFA",-3.71432967538091,0.000429347578397732,0.00362715825866638
"ENSG00000188343","FAM92A",-3.71453126819356,0.000429066442909675,0.00362715825866638
"ENSG00000113387","SUB1",-3.71730935136313,0.000425210076428358,0.00361109338179999
"ENSG00000196396","PTPN1",-3.71831954369066,0.000423816016986189,0.00360504558803768
"ENSG00000140538","NTRK3",-3.72084646772076,0.000420347976264854,0.00358325268086513
"ENSG00000172575","RASGRP1",-3.72220053625956,0.00041850078029223,0.00357289118993638
"ENSG00000213424","KRT222",-3.72265365711985,0.000417884375075377,0.00357032330124823
"ENSG00000133687","TMTC1",-3.72520640469733,0.000414427912517428,0.0035461486735228
"ENSG00000137815","RTF1",-3.72521236927793,0.000414419868463437,0.0035461486735228
"ENSG00000186462","NAP1L2",-3.72572552178151,0.000413728370403334,0.00354552676212312
"ENSG00000124422","USP22",-3.72791949531982,0.00041078430067917,0.00352563885378056
"ENSG00000254999","BRK1",-3.72865275569457,0.000409804818590363,0.00351990289133955
"ENSG00000114948","ADAM23",-3.73577851979767,0.000400401832041431,0.00344961578374156
"ENSG00000118200","CAMSAP2",-3.73756094515399,0.000398082237501787,0.00343224563309468
"ENSG00000145335","SNCA",-3.73766979209531,0.00039794100439126,0.00343224563309468
"ENSG00000117425","PTCH2",-3.74310485215854,0.000390949404740314,0.00338364167285572
"ENSG00000115520","COQ10B",-3.74361452176488,0.000390299829074636,0.0033806061764872
"ENSG00000084676","NCOA1",-3.74406365545709,0.000389728262196074,0.00337824222372566
"ENSG00000127511","SIN3B",-3.7441882577886,0.00038956983533095,0.00337824222372566
"ENSG00000277586","NEFL",-3.74569594022846,0.000387657751745298,0.00336545240809118
"ENSG00000119383","PTPA",-3.74979661426716,0.000382502459848666,0.00332324717804002
"ENSG00000134287","ARF3",-3.75022239729062,0.000381970946514111,0.00332118012833791
"ENSG00000107282","APBA1",-3.75036988876987,0.000381786994773123,0.00332118012833791
"ENSG00000117069","ST6GALNAC5",-3.7508136507888,0.000381234044483732,0.00331987645204001
"ENSG00000115159","GPD2",-3.75126291822368,0.000380675014459798,0.00331756222154794
"ENSG00000134333","LDHA",-3.75244489695155,0.000379208003320409,0.00330732531500422
"ENSG00000146267","FAXC",-3.75485217040348,0.00037623692287031,0.00328648036409958
"ENSG00000260230","FRRS1L",-3.75676436266611,0.000373892757707866,0.00327105558792837
"ENSG00000171450","CDK5R2",-3.75800493294872,0.000372379416179635,0.00326033742710838
"ENSG00000101350","KIF3B",-3.75909743875384,0.000371051548661476,0.00325627239601134
"ENSG00000154556","SORBS2",-3.75995824119641,0.00037000849280731,0.00324963980639464
"ENSG00000011566","MAP4K3",-3.76038280642414,0.000369495069999773,0.00324765208378977
"ENSG00000272398","CD24",-3.76056506705549,0.000369274873056474,0.00324765208378977
"ENSG00000096063","SRPK1",-3.76094569163996,0.000368815428816772,0.00324698195008713
"ENSG00000162374","ELAVL4",-3.76215533896173,0.000367358915915692,0.00324146962311881
"ENSG00000109738","GLRB",-3.76289342930472,0.000366472900653677,0.00323617599702919
"ENSG00000121769","FABP3",-3.7632474892905,0.000366048607418935,0.00323495456806484
"ENSG00000132359","RAP1GAP2",-3.76381004343038,0.000365375428467747,0.00323152998188206
"ENSG00000121753","ADGRB2",-3.76383282350269,0.000365348193721741,0.00323152998188206
"ENSG00000241360","PDXP",-3.76430010297651,0.000364789965477176,0.00323140492519797
"ENSG00000112992","NNT",-3.76499973061932,0.000363955691426715,0.00322688118732141
"ENSG00000121989","ACVR2A",-3.7655022631915,0.000363357571146649,0.00322629579655486
"ENSG00000151229","SLC2A13",-3.77234389252617,0.00035530756671455,0.00316724916838061
"ENSG00000034510","TMSB10",-3.77290263576097,0.000354657730203039,0.00316394971928768
"ENSG00000124243","BCAS4",-3.77335332029183,0.000354134398347348,0.00316177451784152
"ENSG00000147416","ATP6V1B2",-3.7754410334481,0.000351719785759516,0.00314269685348471
"ENSG00000103034","NDRG4",-3.77575180764257,0.000351361699866378,0.00314197909003041
"ENSG00000141556","TBCD",-3.77683448497017,0.000350116920930548,0.00313580570828691
"ENSG00000155093","PTPRN2",-3.77795160396072,0.000348836968439347,0.00312857299442767
"ENSG00000113648","H2AFY",-3.77852450076475,0.000348182303604165,0.00312590334791295
"ENSG00000165716","DIPK1B",-3.77966033038815,0.000346887835346894,0.00311897438655609
"ENSG00000114062","UBE3A",-3.78239997734639,0.000343784476770025,0.00309625000097335
"ENSG00000160460","SPTBN4",-3.78268175288536,0.000343466804653259,0.00309585378026906
"ENSG00000072832","CRMP1",-3.78303819557226,0.000343065355765263,0.00309470119969431
"ENSG00000113231","PDE8B",-3.78509195139277,0.000340761018294681,0.00307636762885031
"ENSG00000085415","SEH1L",-3.78650351311637,0.000339185829774277,0.00306704245116437
"ENSG00000180828","BHLHE22",-3.78703862230071,0.000338590515423492,0.00306410872837643
"ENSG00000130540","SULT4A1",-3.78911119930046,0.000336294179356012,0.00304576441703379
"ENSG00000151292","CSNK1G3",-3.79035083030726,0.000334927849813803,0.00303582038228665
"ENSG00000214517","PPME1",-3.79179825970903,0.000333339209536588,0.00302384373558772
"ENSG00000009694","TENM1",-3.79271439440734,0.000332337428229847,0.00301717575291816
"ENSG00000240694","PNMA2",-3.79355625868542,0.000331419402854002,0.00301367868575922
"ENSG00000102003","SYP",-3.79607101980625,0.000328691576323014,0.00299368688515776
"ENSG00000176490","DIRAS1",-3.79818473442739,0.000326415418307439,0.00297535150031729
"ENSG00000100077","GRK3",-3.79975308927538,0.000324736295660396,0.00296243304557291
"ENSG00000107147","KCNT1",-3.8010173278857,0.000323388792876367,0.00295252140840796
"ENSG00000198932","GPRASP1",-3.80306145264738,0.000321221362460802,0.00294258079799351
"ENSG00000184900","SUMO3",-3.80530038656593,0.000318863338793546,0.00292893249802767
"ENSG00000130479","MAP1S",-3.80531155013327,0.000318851623078472,0.00292893249802767
"ENSG00000152495","CAMK4",-3.80653248366814,0.000317572787912064,0.00292301332535497
"ENSG00000182247","UBE2E2",-3.80694849414431,0.000317138171839874,0.00292139006502659
"ENSG00000168000","BSCL2",-3.8093296211007,0.00031466149430344,0.00290149609497985
"ENSG00000135540","NHSL1",-3.81206161115653,0.000311842698501924,0.00287964457588063
"ENSG00000159128","IFNGR2",-3.81338357532132,0.000310487431041522,0.00286947207511577
"ENSG00000149269","PAK1",-3.81451350987527,0.000309333505500699,0.00286114522831063
"ENSG00000087470","DNM1L",-3.81567451743007,0.000308152127637139,0.00285255062833987
"ENSG00000103316","CRYM",-3.81578463376458,0.000308040303988219,0.00285255062833987
"ENSG00000105245","NUMBL",-3.8199895023613,0.000303799211037909,0.00282149152320265
"ENSG00000196914","ARHGEF12",-3.82311106843873,0.000300686999924595,0.00279718038087748
"ENSG00000113966","ARL6",-3.82682642759085,0.000297022592953121,0.00276764379858789
"ENSG00000175445","LPL",-3.8289795213062,0.000294918655599111,0.00275629791685629
"ENSG00000145506","NKD2",-3.82958123954942,0.000294333233421226,0.00275392682916535
"ENSG00000188011","RTP5",-3.83204597479043,0.000291946854316173,0.00273839371146314
"ENSG00000004660","CAMKK1",-3.83253855757784,0.000291472159929672,0.00273814252830826
"ENSG00000170004","CHD3",-3.83343984853959,0.000290605514495607,0.00273404283267385
"ENSG00000147642","SYBU",-3.83633265460172,0.000287840563626941,0.00271790689127543
"ENSG00000130822","PNCK",-3.83724546562178,0.000286973343596033,0.0027119820073169
"ENSG00000151623","NR3C2",-3.8384706455956,0.000285813292621323,0.00270681451136075
"ENSG00000173221","GLRX",-3.84035491159701,0.000284037961433849,0.00269324176005004
"ENSG00000198431","TXNRD1",-3.84143384151736,0.000283026172806055,0.00268589938488431
"ENSG00000158019","BABAM2",-3.8420052102294,0.000282491760562002,0.00268307875354943
"ENSG00000164951","PDP1",-3.84291550589416,0.000281642341432241,0.0026774489314959
"ENSG00000122359","ANXA11",-3.8433725257435,0.00028121680896969,0.0026774489314959
"ENSG00000104904","OAZ1",-3.84423556158719,0.00028041491455014,0.00267232814944497
"ENSG00000171224","FAM241B",-3.8471427253728,0.000277729808683951,0.00264897099142737
"ENSG00000106723","SPIN1",-3.84720709869233,0.000277670632313981,0.00264897099142737
"ENSG00000132821","VSTM2L",-3.8509871814953,0.000274216843322416,0.0026243155090213
"ENSG00000014641","MDH1",-3.85528913508486,0.000270336354633667,0.00259156342679325
"ENSG00000065989","PDE4A",-3.8594507216449,0.00026663263708043,0.00256257297421735
"ENSG00000185924","RTN4RL1",-3.86150013921544,0.000264826637266094,0.00254954801766302
"ENSG00000105568","PPP2R1A",-3.86246071194919,0.000263984200296078,0.0025457709068621
"ENSG00000174928","C3orf33",-3.86278960884865,0.000263696343962658,0.00254516471237678
"ENSG00000119125","GDA",-3.86543391114036,0.000261392921992129,0.00252724507143159
"ENSG00000085433","WDR47",-3.86828582964258,0.000258930287648759,0.00250772210092702
"ENSG00000177380","PPFIA3",-3.86831583777854,0.000258904494322761,0.00250772210092702
"ENSG00000004961","HCCS",-3.87063961107636,0.00025691457778118,0.00249460747112507
"ENSG00000067715","SYT1",-3.87578193683384,0.000252563089095959,0.00246080418936562
"ENSG00000250479","CHCHD10",-3.8787649794481,0.000250071316318977,0.00244193687874736
"ENSG00000142230","SAE1",-3.87899389094713,0.000249881081510384,0.00244193687874736
"ENSG00000260941","LINC00622",-3.88508048179049,0.000244873520076502,0.00240452192630677
"ENSG00000166257","SCN3B",-3.8866778571189,0.000243575369408188,0.00239385280516544
"ENSG00000167702","KIFC2",-3.89301420416565,0.000238490742596508,0.00235822314707316
"ENSG00000185658","BRWD1",-3.90002186978517,0.000232986103248637,0.00230580822392702
"ENSG00000130723","PRRC2B",-3.90527811185277,0.000228937527575761,0.00227602330661996
"ENSG00000156414","TDRD9",-3.90549465437791,0.00022877219502953,0.00227602330661996
"ENSG00000129636","ITFG1",-3.90664833618316,0.000227893277674929,0.00227130286965533
"ENSG00000184368","MAP7D2",-3.91005815203157,0.000225314471116678,0.0022475813908923
"ENSG00000147099","HDAC8",-3.911991832557,0.00022386452820701,0.00223508874058049
"ENSG00000119242","CCDC92",-3.91308222708216,0.000223050867646374,0.00222988506094744
"ENSG00000184922","FMNL1",-3.91730203964447,0.000219928700192811,0.00220552611399032
"ENSG00000174871","CNIH2",-3.91765880554751,0.000219666668640138,0.00220485302187866
"ENSG00000196950","SLC39A10",-3.91859271566293,0.000218982165071735,0.00219993450381125
"ENSG00000133816","MICAL2",-3.91910650972592,0.000218606457201706,0.00219811221676951
"ENSG00000145990","GFOD1",-3.92059437127306,0.00021752196018144,0.00219305562706992
"ENSG00000181789","COPG1",-3.92198247070698,0.000216514841532544,0.00218484914131681
"ENSG00000147676","MAL2",-3.9228696513588,0.00021587350675415,0.0021837896639894
"ENSG00000179832","MROH1",-3.92782504157923,0.000212324735384162,0.00215250926707902
"ENSG00000025772","TOMM34",-3.93277984549305,0.000208832469416696,0.00212056812750599
"ENSG00000169499","PLEKHA2",-3.93296130539292,0.000208705625722335,0.00212056812750599
"ENSG00000099814","CEP170B",-3.93468213432443,0.000207506410558579,0.00211089255057432
"ENSG00000286961","AC091938.1",-3.93495825695368,0.00020731460322399,0.00211083959646244
"ENSG00000149926","TLCD3B",-3.93832091776688,0.000204992376902132,0.00208907546623146
"ENSG00000149654","CDH22",-3.93921363290059,0.000204380087392331,0.00208808004482469
"ENSG00000006740","ARHGAP44",-3.94020394858462,0.000203702912978803,0.0020872168040002
"ENSG00000154917","RAB6B",-3.9407407791081,0.000203336732094749,0.0020872168040002
"ENSG00000152465","NMT2",-3.94139956190063,0.000202888230202864,0.0020845337511851
"ENSG00000173542","MOB1B",-3.94278076237674,0.000201950988407227,0.00207679052805686
"ENSG00000109670","FBXW7",-3.94738582839029,0.000198856104392355,0.00204682461591112
"ENSG00000099960","SLC7A4",-3.94880885309757,0.00019790900310695,0.00203893136898526
"ENSG00000171992","SYNPO",-3.95124047905268,0.000196300650556336,0.00202605196997561
"ENSG00000047249","ATP6V1H",-3.95509896639482,0.000193774290779254,0.0020036332516407
"ENSG00000221866","PLXNA4",-3.95598519854173,0.000193198457611127,0.00199950681838707
"ENSG00000160963","COL26A1",-3.95840780024734,0.000191632746445934,0.00198511870677327
"ENSG00000143549","TPM3",-3.96405389153415,0.000188030932929614,0.00195259806508102
"ENSG00000020129","NCDN",-3.96644693800865,0.00018652406211169,0.00193930164577889
"ENSG00000154277","UCHL1",-3.96723361736675,0.00018603124191603,0.0019359571375843
"ENSG00000141985","SH3GL1",-3.9711157211431,0.000183617557597142,0.00191789640954651
"ENSG00000124313","IQSEC2",-3.97130149589299,0.000183502811351541,0.00191789640954651
"ENSG00000166206","GABRB3",-3.9717100675875,0.000183250694234959,0.00191760578463076
"ENSG00000126950","TMEM35A",-3.97189783274282,0.000183134941876885,0.00191760578463076
"ENSG00000250067","YJEFN3",-3.97215725813753,0.000182975128554527,0.00191760578463076
"ENSG00000149428","HYOU1",-3.97236141126859,0.000182849458835286,0.00191760578463076
"ENSG00000196588","MRTFA",-3.97469728623745,0.000181417470891627,0.00190724389472684
"ENSG00000169783","LINGO1",-3.97476972370775,0.000181373236655261,0.00190724389472684
"ENSG00000163558","PRKCI",-3.97484877189829,0.000181324977395357,0.00190724389472684
"ENSG00000100884","CPNE6",-3.97707065876197,0.000179973548398664,0.00189912386146053
"ENSG00000171476","HOPX",-3.98030263328964,0.000178025035855459,0.00188207402392238
"ENSG00000186472","PCLO",-3.9825327160343,0.000176692401849545,0.00187148356715548
"ENSG00000082482","KCNK2",-3.98598099350267,0.000174650687064516,0.00185779962867684
"ENSG00000096384","HSP90AB1",-3.98735785978533,0.000173841807350127,0.00185343876036252
"ENSG00000139182","CLSTN3",-3.98754713136582,0.000173730896564594,0.00185343876036252
"ENSG00000167680","SEMA6B",-3.98948528962758,0.000172599071955241,0.00184540709069725
"ENSG00000145428","RNF175",-3.99006946241296,0.000172259327128211,0.00184351703734563
"ENSG00000241685","ARPC1A",-3.99729979435692,0.000168107211883707,0.00180591527144206
"ENSG00000164076","CAMKV",-3.99773092360463,0.000167862697674977,0.00180500269591192
"ENSG00000132938","MTUS2",-4.00492990199573,0.000163830044533685,0.00176667823047192
"ENSG00000117600","PLPPR4",-4.00552115335413,0.000163503019872035,0.00176483412289357
"ENSG00000082458","DLG3",-4.00609063189171,0.000163188632126221,0.00176312302446209
"ENSG00000197702","PARVA",-4.00796343766802,0.000162158825289254,0.00175367173200004
"ENSG00000160014","CALM3",-4.00999297952322,0.000161049898255595,0.00174334588427492
"ENSG00000188803","SHISA6",-4.01327353301376,0.000159272851619309,0.00172741562561614
"ENSG00000053438","NNAT",-4.01331259742224,0.000159251804962943,0.00172741562561614
"ENSG00000178531","CTXN1",-4.01550866189711,0.000158072932954145,0.00171934713228586
"ENSG00000175137","SH3BP5L",-4.01765674965815,0.00015692794830409,0.00170853604544357
"ENSG00000131263","RLIM",-4.0188143057564,0.0001563142578373,0.00170349410853134
"ENSG00000132294","EFR3A",-4.02078970284609,0.000155272314277645,0.00169377089595826
"ENSG00000115840","SLC25A12",-4.02503733519637,0.000153054464645667,0.00167280396528675
"ENSG00000065548","ZC3H15",-4.02611596697686,0.000152496146731941,0.0016683137445181
"ENSG00000196502","SULT1A1",-4.03080551493184,0.000150091481305908,0.00164359616314853
"ENSG00000129355","CDKN2D",-4.03197347284506,0.000149498291792809,0.00163868670228707
"ENSG00000123545","NDUFAF4",-4.03363190648713,0.000148659875394437,0.00163266068976881
"ENSG00000154096","THY1",-4.03670738254609,0.000147117051404002,0.00162043630524057
"ENSG00000065609","SNAP91",-4.03793908861869,0.000146503497761714,0.00161840582683643
"ENSG00000165023","DIRAS2",-4.03972649752152,0.00014561751305474,0.00161019091659357
"ENSG00000131089","ARHGEF9",-4.04040653074953,0.000145281791060889,0.00160805050927669
"ENSG00000125827","TMX4",-4.04400870520837,0.000143515854315348,0.00159006008228719
"ENSG00000177614","PGBD5",-4.0462959138793,0.000142405324879473,0.00157930297552608
"ENSG00000175182","FAM131A",-4.04688973925728,0.000142118356287028,0.00157766717008721
"ENSG00000166685","COG1",-4.04873517993979,0.000141230092082935,0.00157034651270601
"ENSG00000069424","KCNAB2",-4.04930580320296,0.000140956519196095,0.00156938990663999
"ENSG00000131507","NDFIP1",-4.05060732685504,0.000140334441661949,0.00156554556615382
"ENSG00000101152","DNAJC5",-4.05247493943881,0.000139446416189704,0.00155717459026449
"ENSG00000141485","SLC13A5",-4.05372380873959,0.000138855619499897,0.00155364467634306
"ENSG00000118680","MYL12B",-4.05508256802437,0.000138215578102755,0.00154904093759573
"ENSG00000170027","YWHAG",-4.05589766502628,0.000137832993542242,0.00154679248308516
"ENSG00000136928","GABBR2",-4.06007215460778,0.00013588954732167,0.00152953488487834
"ENSG00000225465","RFPL1S",-4.06009476438316,0.000135879093545067,0.00152953488487834
"ENSG00000109339","MAPK10",-4.06115351230842,0.000135390441728421,0.00152787064138019
"ENSG00000102038","SMARCA1",-4.06408310016572,0.000134047140156013,0.00151785910855337
"ENSG00000142408","CACNG8",-4.06510149621738,0.000133583192595389,0.00151412131727359
"ENSG00000106853","PTGR1",-4.06862452237683,0.000131990129845136,0.00150057522493284
"ENSG00000130511","SSBP4",-4.07133775314639,0.000130775746968366,0.00149334162588933
"ENSG00000167699","GLOD4",-4.07263299391173,0.000130199831450859,0.00149221934485523
"ENSG00000165995","CACNB2",-4.07320197090384,0.000129947615500012,0.00149083917498594
"ENSG00000156976","EIF4A2",-4.07361235769566,0.000129765991887088,0.0014902669037835
"ENSG00000166448","TMEM130",-4.07642491541028,0.000128527818210117,0.00147754743861061
"ENSG00000119138","KLF9",-4.07665953889571,0.000128425046204897,0.00147754743861061
"ENSG00000164466","SFXN1",-4.07681760222009,0.00012835585449072,0.00147754743861061
"ENSG00000116983","HPCAL4",-4.07810543514304,0.000127793447874287,0.00147359784133938
"ENSG00000115194","SLC30A3",-4.08002619493126,0.000126959050406318,0.00146547018183293
"ENSG00000145632","PLK2",-4.09356247162236,0.000121225982742724,0.00141517886149195
"ENSG00000102172","SMS",-4.09978181121434,0.000118676397192111,0.00138684649280699
"ENSG00000060709","RIMBP2",-4.10217120276738,0.00011771070099645,0.00137840936819031
"ENSG00000179456","ZBTB18",-4.1045743431287,0.000116747098081976,0.0013685421487081
"ENSG00000136754","ABI1",-4.10550865136223,0.000116374521142409,0.00136558981655905
"ENSG00000108309","RUNDC3A",-4.10763497352437,0.000115530873255336,0.00135850856368437
"ENSG00000198598","MMP17",-4.10774476455264,0.000115487472761614,0.00135850856368437
"ENSG00000159685","CHCHD6",-4.11173397931168,0.000113921160910923,0.00134377077395658
"ENSG00000166501","PRKCB",-4.11248248196145,0.000113629564569532,0.0013417303073179
"ENSG00000110906","KCTD10",-4.11395946869977,0.000113056282303129,0.00133635597221839
"ENSG00000106688","SLC1A1",-4.12249530214509,0.000109797446924774,0.00130465201640025
"ENSG00000091136","LAMB1",-4.12496716013308,0.000108870791235842,0.00129667153312174
"ENSG00000250366","TUNAR",-4.12519415061653,0.000108786076036675,0.00129667153312174
"ENSG00000091164","TXNL1",-4.12599940113596,0.000108486061223411,0.0012958757387109
"ENSG00000061918","GUCY1B1",-4.12695285649308,0.000108131862022278,0.00129301017251164
"ENSG00000125814","NAPB",-4.12757337849503,0.000107901944289909,0.00129162623683329
"ENSG00000086504","MRPL28",-4.12791803633587,0.000107774444555129,0.00129146664916061
"ENSG00000177432","NAP1L5",-4.13085554910073,0.000106693653457116,0.00128122994469947
"ENSG00000100030","MAPK1",-4.13931158617426,0.000103640548818696,0.00124987408127621
"ENSG00000198883","PNMA5",-4.14062819123075,0.000103172836167529,0.00124556149704065
"ENSG00000145934","TENM2",-4.14113395031069,0.000102993712047701,0.00124480943985173
"ENSG00000102144","PGK1",-4.14198207490347,0.000102694006624055,0.00124480943985173
"ENSG00000166780","BMERB1",-4.1426579930759,0.000102455757792888,0.00124480943985173
"ENSG00000170579","DLGAP1",-4.14421466311844,0.000101909088645813,0.00124089947337076
"ENSG00000054356","PTPRN",-4.14751615845077,0.000100758981928461,0.00122821724523141
"ENSG00000138101","DTNB",-4.14850600164054,0.000100416610573471,0.0012253642921328
"ENSG00000124785","NRN1",-4.14862036284582,0.000100377127299529,0.0012253642921328
