"gene_id","gene_name","gene_type","pvalue","adj.P.Val","logFC"
"ENSG00000188343","FAM92A","protein_coding",0.20636412269821,0.420304899176644,-0.102557895297923
"ENSG00000226950","DANCR","lncRNA",0.206406324977613,0.420323168300893,-0.159037058478832
"ENSG00000170448","NFXL1","protein_coding",0.206521853432519,0.420423048803235,-0.194949107632347
"ENSG00000198690","FAN1","protein_coding",0.206519623772061,0.420423048803235,0.0874282806640806
"ENSG00000145425","RPS3A","protein_coding",0.206738494338063,0.420796343158646,-0.217384858895435
"ENSG00000059378","PARP12","protein_coding",0.206780097519572,0.420813302240956,-0.335447679510835
"ENSG00000118432","CNR1","protein_coding",0.206898435571182,0.420986392069549,-0.390644461965712
"ENSG00000142871","CCN1","protein_coding",0.207055587724591,0.421181275708089,-0.428528228037893
"ENSG00000116489","CAPZA1","protein_coding",0.207060813753392,0.421181275708089,0.124713719706457
"ENSG00000112062","MAPK14","protein_coding",0.207130891611552,0.421188346801111,0.100392768637793
"ENSG00000077943","ITGA8","protein_coding",0.207112921626911,0.421188346801111,-0.441521707823605
"ENSG00000089091","DZANK1","protein_coding",0.207350537582427,0.421567207738714,0.139806321518018
"ENSG00000095015","MAP3K1","protein_coding",0.207441678412521,0.421684723330371,0.201310106715174
"ENSG00000188342","GTF2F2","protein_coding",0.207586133550013,0.421910560363259,-0.140928159237784
"ENSG00000022840","RNF10","protein_coding",0.207649668919143,0.421971885040058,0.0980195176990767
"ENSG00000160305","DIP2A","protein_coding",0.208017453888718,0.422651366551728,0.208925536638005
"ENSG00000196705","ZNF431","protein_coding",0.208134977680318,0.422822228991433,0.153223798904477
"ENSG00000147852","VLDLR","protein_coding",0.208252825540941,0.422925776724763,-0.131909358164529
"ENSG00000256525","POLG2","protein_coding",0.208230423586773,0.422925776724763,-0.217190220046382
"ENSG00000148680","HTR7","protein_coding",0.208426093965572,0.423209702436435,-0.533144115908158
"ENSG00000177432","NAP1L5","protein_coding",0.20852066662599,0.423333770703937,-0.216608011429231
"ENSG00000163798","SLC4A1AP","protein_coding",0.208732516919291,0.423575977171247,-0.113999644219866
"ENSG00000249992","TMEM158","protein_coding",0.208874396712292,0.423575977171247,-0.203159375069544
"ENSG00000165810","BTNL9","protein_coding",0.20879992903736,0.423575977171247,-0.307576575975153
"ENSG00000127948","POR","protein_coding",0.208835987282907,0.423575977171247,0.0913934600493811
"ENSG00000120913","PDLIM2","protein_coding",0.208844082673742,0.423575977171247,0.170897130627171
"ENSG00000139767","SRRM4","protein_coding",0.208830449811498,0.423575977171247,0.182504060623669
"ENSG00000273164","DGCR10","lncRNA",0.208803471970789,0.423575977171247,0.523019848029866
"ENSG00000079805","DNM2","protein_coding",0.209086162705845,0.423937445640194,0.120981838396078
"ENSG00000168101","NUDT16L1","protein_coding",0.209121752894563,0.423941646194973,-0.0986493580542885
"ENSG00000179886","TIGD5","protein_coding",0.209197944098297,0.424028140537703,-0.19865556188227
"ENSG00000187824","TMEM220","protein_coding",0.209297923913431,0.424162817121786,-0.261387927640801
"ENSG00000110987","BCL7A","protein_coding",0.209339495309732,0.424179099115265,-0.116748575636347
"ENSG00000254093","PINX1","protein_coding",0.209415244769171,0.424264618907652,-0.177104056536222
"ENSG00000086504","MRPL28","protein_coding",0.209591355075165,0.424553404707029,-0.131699362218796
"ENSG00000116396","KCNC4","protein_coding",0.209807531980046,0.424740592726599,0.253671966082354
"ENSG00000271601","LIX1L","protein_coding",0.209818091663171,0.424740592726599,-0.16830884710995
"ENSG00000154370","TRIM11","protein_coding",0.209756175143483,0.424740592726599,0.156508634217738
"ENSG00000170017","ALCAM","protein_coding",0.209806487370711,0.424740592726599,-0.212850032837642
"ENSG00000148296","SURF6","protein_coding",0.209990476376344,0.424953527233279,-0.104845053413962
"ENSG00000152193","OBI1","protein_coding",0.209979804205951,0.424953527233279,0.139781778623332
"ENSG00000132017","DCAF15","protein_coding",0.210170885926252,0.425182560012034,0.15159058410745
"ENSG00000100354","TNRC6B","protein_coding",0.210154821856374,0.425182560012034,-0.166151997582787
"ENSG00000095951","HIVEP1","protein_coding",0.210245123895538,0.425228993989718,-0.241023803556673
"ENSG00000165632","TAF3","protein_coding",0.210261079096434,0.425228993989718,-0.194135019509021
"ENSG00000080493","SLC4A4","protein_coding",0.210484144009117,0.425425792547834,-0.264922307696835
"ENSG00000132294","EFR3A","protein_coding",0.210409570054671,0.425425792547834,0.163936804591004
"ENSG00000136045","PWP1","protein_coding",0.210593839906862,0.425425792547834,-0.101601549619822
"ENSG00000103343","ZNF174","protein_coding",0.210576765699247,0.425425792547834,0.149348629022986
"ENSG00000135686","KLHL36","protein_coding",0.210457802566209,0.425425792547834,-0.12102311094971
"ENSG00000197381","ADARB1","protein_coding",0.21054642919417,0.425425792547834,-0.19635231408494
"ENSG00000198832","SELENOM","protein_coding",0.210497804476978,0.425425792547834,0.163313340646797
"ENSG00000067992","PDK3","protein_coding",0.21067244721745,0.425516626062969,-0.224428985141124
"ENSG00000183431","SF3A3","protein_coding",0.210843228382405,0.425793573779444,0.0944395712717488
"ENSG00000140416","TPM1","protein_coding",0.210949177439845,0.425939526861296,0.161016175573282
"ENSG00000196405","EVL","protein_coding",0.211187069195594,0.426351803860475,0.133554934268846
"ENSG00000143641","GALNT2","protein_coding",0.211391380441449,0.426692935967088,0.122343073883039
"ENSG00000113648","H2AFY","protein_coding",0.211423515947639,0.426692935967088,-0.0841025023085799
"ENSG00000169609","C15orf40","protein_coding",0.211513722140587,0.426806885391535,0.112652084533695
"ENSG00000130707","ASS1","protein_coding",0.211554404270549,0.426820881354905,0.183878552670631
"ENSG00000254858","MPV17L2","protein_coding",0.211663186099876,0.426972245261759,-0.18700304251516
"ENSG00000197142","ACSL5","protein_coding",0.211789840612277,0.427091502561237,0.328015217915268
"ENSG00000129460","NGDN","protein_coding",0.211783996772689,0.427091502561237,0.110039078657387
"ENSG00000166579","NDEL1","protein_coding",0.211889953030528,0.427225271150982,-0.1610134166881
"ENSG00000007402","CACNA2D2","protein_coding",0.212031023876156,0.427365124483739,0.339514588254029
"ENSG00000255693","LINC02389","lncRNA",0.212043212498708,0.427365124483739,-0.261158212265233
"ENSG00000175826","CTDNEP1","protein_coding",0.212060683211571,0.427365124483739,-0.0984628545000692
"ENSG00000116161","CACYBP","protein_coding",0.212296852489008,0.427369658015901,-0.161970092645346
"ENSG00000145029","NICN1","protein_coding",0.212249301117482,0.427369658015901,-0.109300860325263
"ENSG00000031003","FAM13B","protein_coding",0.212105794162082,0.427369658015901,0.153665826955269
"ENSG00000079950","STX7","protein_coding",0.212138571630851,0.427369658015901,-0.105571550664427
"ENSG00000159884","CCDC107","protein_coding",0.212299459306918,0.427369658015901,-0.115053837350112
"ENSG00000067141","NEO1","protein_coding",0.212246595714668,0.427369658015901,0.102573099625735
"ENSG00000100982","PCIF1","protein_coding",0.212173529892463,0.427369658015901,0.145939777560647
"ENSG00000162433","AK4","protein_coding",0.212548004048682,0.427665789883508,-0.132411817232576
"ENSG00000197724","PHF2","protein_coding",0.212495659031461,0.427665789883508,0.123547676528636
"ENSG00000186469","GNG2","protein_coding",0.212532954102291,0.427665789883508,-0.124004485125312
"ENSG00000040731","CDH10","protein_coding",0.21264854079105,0.427731988537723,-0.16727231081974
"ENSG00000164654","MIOS","protein_coding",0.212628440965368,0.427731988537723,-0.178138800473248
"ENSG00000187699","C2orf88","protein_coding",0.212791704442847,0.427901413328772,-0.197538815151442
"ENSG00000180769","WDFY3-AS2","lncRNA",0.212800434047911,0.427901413328772,-0.212810874207246
"ENSG00000163125","RPRD2","protein_coding",0.212906240190197,0.427910078805912,0.103567846602619
"ENSG00000136807","CDK9","protein_coding",0.212858152969948,0.427910078805912,-0.17258260645315
"ENSG00000132005","RFX1","protein_coding",0.212892431051146,0.427910078805912,0.15123038035166
"ENSG00000181195","PENK","protein_coding",0.212992718355068,0.427947879548038,-0.642065253937961
"ENSG00000100228","RAB36","protein_coding",0.212969332316225,0.427947879548038,0.146200526944846
"ENSG00000139842","CUL4A","protein_coding",0.213075005441395,0.428045214234873,-0.0850042624354916
"ENSG00000189042","ZNF567","protein_coding",0.213157565558298,0.428143066409616,-0.160041089099738
"ENSG00000198892","SHISA4","protein_coding",0.213193648220131,0.428147548854909,0.142889361223499
"ENSG00000108590","MED31","protein_coding",0.213257339181882,0.428207465625089,0.120127276389249
"ENSG00000129116","PALLD","protein_coding",0.213349816526987,0.428325155465608,-0.197029801984375
"ENSG00000172661","WASHC2C","protein_coding",0.213410539391117,0.428333561584237,0.16307016234856
"ENSG00000266412","NCOA4","protein_coding",0.213421735065138,0.428333561584237,-0.095581658087632
"ENSG00000248485","PCP4L1","protein_coding",0.213542047459231,0.428473941275598,-0.308937403169943
"ENSG00000198010","DLGAP2","protein_coding",0.213559434361272,0.428473941275598,-0.135030740833889
"ENSG00000109794","FAM149A","protein_coding",0.213706047635003,0.428632110765543,0.158041698366647
"ENSG00000180304","OAZ2","protein_coding",0.213701647715304,0.428632110765543,0.0839200220177431
"ENSG00000211456","SACM1L","protein_coding",0.214120739962,0.429336254323912,0.137849430257846
"ENSG00000155313","USP25","protein_coding",0.214148303678822,0.429336254323912,0.0940754169244608
"ENSG00000166897","ELFN2","protein_coding",0.214158952287284,0.429336254323912,0.152738179234074
"ENSG00000237310","AC008267.5","lncRNA",0.214395081449572,0.429738150807473,-0.207417092148868
"ENSG00000067064","IDI1","protein_coding",0.214427377430895,0.429738150807473,-0.139721573479308
"ENSG00000165322","ARHGAP12","protein_coding",0.214568748423529,0.429953347601521,-0.127800612839583
"ENSG00000104852","SNRNP70","protein_coding",0.214667351567731,0.430082791482443,0.13519793329348
"ENSG00000010256","UQCRC1","protein_coding",0.21495809072563,0.430597074991728,-0.108995533665794
"ENSG00000159409","CELF3","protein_coding",0.215065436381885,0.43062648129914,0.174425663911288
"ENSG00000122591","FAM126A","protein_coding",0.215074911635568,0.43062648129914,-0.282182573024825
"ENSG00000101181","MTG2","protein_coding",0.215033491722235,0.43062648129914,0.134477632202647
"ENSG00000089693","MLF2","protein_coding",0.215178405453255,0.430765506833297,-0.0960056485187473
"ENSG00000151876","FBXO4","protein_coding",0.215225183777673,0.430790967624625,0.15430457257602
"ENSG00000170035","UBE2E3","protein_coding",0.215628752367946,0.431374468346328,-0.14695205097398
"ENSG00000176845","METRNL","protein_coding",0.215653128032403,0.431374468346328,-0.269961062988407
"ENSG00000101751","POLI","protein_coding",0.215554933323674,0.431374468346328,0.123775181062144
"ENSG00000105325","FZR1","protein_coding",0.215622864480242,0.431374468346328,0.104346985417777
"ENSG00000175130","MARCKSL1","protein_coding",0.215688283956839,0.431376567913677,-0.243123856480733
"ENSG00000148082","SHC3","protein_coding",0.216069770118989,0.431593564823907,-0.126074402097102
"ENSG00000174547","MRPL11","protein_coding",0.215914254371965,0.431593564823907,-0.121930280317287
"ENSG00000168876","ANKRD49","protein_coding",0.21606099869226,0.431593564823907,0.185503549984709
"ENSG00000139734","DIAPH3","protein_coding",0.215900526649806,0.431593564823907,-0.253218211494228
"ENSG00000213928","IRF9","protein_coding",0.215983930808573,0.431593564823907,0.17807547354033
"ENSG00000137834","SMAD6","protein_coding",0.216015531521455,0.431593564823907,0.346728113633906
"ENSG00000196227","FAM217B","protein_coding",0.216058978588358,0.431593564823907,0.155518686477605
"ENSG00000156504","FAM122B","protein_coding",0.215833721930099,0.431593564823907,0.103914537504795
"ENSG00000138639","ARHGAP24","protein_coding",0.216155962129235,0.431697553925559,0.22144724051645
"ENSG00000112699","GMDS","protein_coding",0.216305713885799,0.431860247707591,-0.126277240600385
"ENSG00000140545","MFGE8","protein_coding",0.216283650663822,0.431860247707591,-0.324648402287986
"ENSG00000219435","CATSPERZ","protein_coding",0.216387230134085,0.431954811669177,-0.196719542340861
"ENSG00000122965","RBM19","protein_coding",0.216494554339722,0.432100855813288,-0.129329457017191
"ENSG00000198830","HMGN2","protein_coding",0.21661353223878,0.432120983940687,-0.197559685312105
"ENSG00000048405","ZNF800","protein_coding",0.216582998786599,0.432120983940687,-0.20748417504269
"ENSG00000065665","SEC61A2","protein_coding",0.216552753441458,0.432120983940687,-0.141106185463353
"ENSG00000060140","STYK1","protein_coding",0.216641299744457,0.432120983940687,-0.281737733620694
"ENSG00000116761","CTH","protein_coding",0.216829129543239,0.432427440943375,-0.204462575959035
"ENSG00000149311","ATM","protein_coding",0.216995877840447,0.432691764610748,0.108003745461974
"ENSG00000255455","AP003486.1","lncRNA",0.217065764149114,0.432729753966809,0.149038210658817
"ENSG00000166619","BLCAP","protein_coding",0.217083356176423,0.432729753966809,0.114499860158651
"ENSG00000064651","SLC12A2","protein_coding",0.217146128195431,0.432786673403059,0.13935864882914
"ENSG00000234741","GAS5","lncRNA",0.217233608627124,0.432881261616746,-0.18410160033894
"ENSG00000157426","AASDH","protein_coding",0.217262037376905,0.432881261616746,-0.134969359279438
"ENSG00000134072","CAMK1","protein_coding",0.217316307497108,0.432921193451476,-0.246615591764646
"ENSG00000164211","STARD4","protein_coding",0.217359228551718,0.432938507515295,-0.190977609530863
"ENSG00000172590","MRPL52","protein_coding",0.21746028001435,0.433071582683279,-0.126378564139996
"ENSG00000146966","DENND2A","protein_coding",0.217609923589667,0.433301371782448,0.178028147848077
"ENSG00000177576","C18orf32","protein_coding",0.21796951024053,0.433949058007591,-0.120825540107858
"ENSG00000168002","POLR2G","protein_coding",0.218235715443873,0.434410659259381,-0.0885437577041592
"ENSG00000235531","MSC-AS1","lncRNA",0.218342206151238,0.434554244437586,0.285601708327829
"ENSG00000164070","HSPA4L","protein_coding",0.2183905317278,0.434582039851041,-0.202091272880363
"ENSG00000196700","ZNF512B","protein_coding",0.218484574390368,0.434700786045205,-0.142813986265756
"ENSG00000142459","EVI5L","protein_coding",0.218556319050768,0.434775137363026,-0.139755214433902
"ENSG00000169857","AVEN","protein_coding",0.218619941346796,0.434833309978656,0.210664447636374
"ENSG00000116793","PHTF1","protein_coding",0.218746705161345,0.434957459250521,0.135818974056677
"ENSG00000102871","TRADD","protein_coding",0.218751138384927,0.434957459250521,-0.199844516653069
"ENSG00000103707","MTFMT","protein_coding",0.218936029609027,0.435256664963058,0.118237552786228
"ENSG00000070214","SLC44A1","protein_coding",0.218988957279609,0.435293467180967,0.143966611576516
"ENSG00000128891","CCDC32","protein_coding",0.219089855371043,0.435425595652569,-0.12880624257954
"ENSG00000178814","OPLAH","protein_coding",0.219299824671874,0.435774419866436,0.216487593915899
"ENSG00000164794","KCNV1","protein_coding",0.219429755343058,0.435964113348884,-0.177701224605334
"ENSG00000188215","DCUN1D3","protein_coding",0.219563474438015,0.43616127292163,0.159941595792323
"ENSG00000168411","RFWD3","protein_coding",0.219825754912026,0.436545163781959,-0.189006883995726
"ENSG00000099875","MKNK2","protein_coding",0.219793310354749,0.436545163781959,-0.174176670685548
"ENSG00000184014","DENND5A","protein_coding",0.219873127868605,0.436570694078826,0.121332644725456
"ENSG00000187676","B3GLCT","protein_coding",0.220021414877962,0.436796555544886,0.258834806336235
"ENSG00000104517","UBR5","protein_coding",0.220228039438282,0.437138142312521,-0.123443577038173
"ENSG00000228253","MT-ATP8","protein_coding",0.22031203011074,0.437236239893401,-0.351517604017786
"ENSG00000224165","DNAJC27-AS1","lncRNA",0.220385807811727,0.437314040979405,0.19395732344019
"ENSG00000145293","ENOPH1","protein_coding",0.220545484697713,0.437562241640263,-0.111178410545102
"ENSG00000237440","ZNF737","protein_coding",0.2206205376371,0.437642496868575,-0.21407857000428
"ENSG00000234456","MAGI2-AS3","lncRNA",0.220742508364887,0.437815782624916,0.140932906315942
"ENSG00000142937","RPS8","protein_coding",0.220810248772664,0.437881471695932,-0.177816355342434
"ENSG00000115946","PNO1","protein_coding",0.22085227128763,0.437896147867369,-0.195631205425281
"ENSG00000106305","AIMP2","protein_coding",0.220969717839593,0.437991692718253,-0.165122717179027
"ENSG00000180425","C11orf71","protein_coding",0.220969677146487,0.437991692718253,-0.137027520881832
"ENSG00000069667","RORA","protein_coding",0.221122712211408,0.438157616175763,-0.196846399346097
"ENSG00000141456","PELP1","protein_coding",0.221116704161316,0.438157616175763,0.0835675619403472
"ENSG00000198756","COLGALT2","protein_coding",0.221223081650702,0.438223442262466,0.17840528588863
"ENSG00000178913","TAF7","protein_coding",0.221294522907208,0.438223442262466,-0.122805877832231
"ENSG00000197150","ABCB8","protein_coding",0.221287192567105,0.438223442262466,0.125322290106381
"ENSG00000172663","TMEM134","protein_coding",0.22124978771008,0.438223442262466,0.12530811924791
"ENSG00000168542","COL3A1","protein_coding",0.221428575070002,0.438283038730107,-0.693672773233165
"ENSG00000109610","SOD3","protein_coding",0.221425174337451,0.438283038730107,-0.420462446183265
"ENSG00000046889","PREX2","protein_coding",0.221427208454597,0.438283038730107,-0.244663118967181
"ENSG00000260941","LINC00622","lncRNA",0.221524621785877,0.438364665432369,-0.206665727084289
"ENSG00000167526","RPL13","protein_coding",0.221539131992703,0.438364665432369,-0.17433165991278
"ENSG00000018869","ZNF582","protein_coding",0.221626006608903,0.438467969902926,0.142744492865831
"ENSG00000107249","GLIS3","protein_coding",0.221766416195136,0.438539571079147,0.235637744235649
"ENSG00000183161","FANCF","protein_coding",0.22180088837708,0.438539571079147,-0.178032776482818
"ENSG00000150527","MIA2","protein_coding",0.221748245936813,0.438539571079147,-0.13436226788932
"ENSG00000103035","PSMD7","protein_coding",0.221767303526412,0.438539571079147,-0.0958782204723755
"ENSG00000159110","IFNAR2","protein_coding",0.221840427700904,0.43854919186637,0.145167833229011
"ENSG00000106153","CHCHD2","protein_coding",0.221889941575304,0.438578524932715,-0.156093112853652
"ENSG00000248441","LINC01197","lncRNA",0.222019680621923,0.438766393829076,0.218380130987922
"ENSG00000135900","MRPL44","protein_coding",0.222129013951626,0.438845324657945,-0.117529567288695
"ENSG00000177943","MAMDC4","protein_coding",0.222104839559853,0.438845324657945,-0.248262674188415
"ENSG00000143776","CDC42BPA","protein_coding",0.222471033659115,0.439109493402074,-0.104792656696822
"ENSG00000112902","SEMA5A","protein_coding",0.222335561470201,0.439109493402074,0.358155189689495
"ENSG00000113100","CDH9","protein_coding",0.222375468947614,0.439109493402074,-0.165574347128904
"ENSG00000122012","SV2C","protein_coding",0.222446057177404,0.439109493402074,-0.438444685900995
"ENSG00000089199","CHGB","protein_coding",0.222464211195129,0.439109493402074,-0.333357310118288
"ENSG00000133134","BEX2","protein_coding",0.222348679256502,0.439109493402074,-0.177146134466784
"ENSG00000197943","PLCG2","protein_coding",0.222736259464602,0.439564395335978,-0.390373570613401
"ENSG00000180176","TH","protein_coding",0.222835224995444,0.439691096059654,0.449570304880281
"ENSG00000122420","PTGFR","protein_coding",0.222893610718521,0.439737699012299,0.311984313071773
"ENSG00000163430","FSTL1","protein_coding",0.223116209543446,0.43994087559174,-0.256584447957459
"ENSG00000135472","FAIM2","protein_coding",0.223085099556877,0.43994087559174,0.137722011743011
"ENSG00000123700","KCNJ2","protein_coding",0.223106688451718,0.43994087559174,0.30805330161428
"ENSG00000166265","CYYR1","protein_coding",0.223135730306848,0.43994087559174,-0.320152326695395
"ENSG00000157077","ZFYVE9","protein_coding",0.223249932654455,0.440061038659272,0.121465511951444
"ENSG00000169564","PCBP1","protein_coding",0.223395096866187,0.440061038659272,-0.0828427620222449
"ENSG00000163673","DCLK3","protein_coding",0.223342021949484,0.440061038659272,0.663557491666488
"ENSG00000138303","ASCC1","protein_coding",0.223475019869426,0.440061038659272,0.122548866534578
"ENSG00000174516","PELI3","protein_coding",0.223426675585981,0.440061038659272,0.15765404066204
"ENSG00000140577","CRTC3","protein_coding",0.223271093106808,0.440061038659272,0.129063381180394
"ENSG00000172175","MALT1","protein_coding",0.223334894379069,0.440061038659272,-0.200591945552529
"ENSG00000100426","ZBED4","protein_coding",0.223467534878211,0.440061038659272,-0.189980577197259
"ENSG00000144485","HES6","protein_coding",0.223560068971407,0.440087028782067,0.241298984203745
"ENSG00000148303","RPL7A","protein_coding",0.223619689568356,0.440087028782067,-0.151963231894068
"ENSG00000120594","PLXDC2","protein_coding",0.223587012685273,0.440087028782067,-0.136964584733346
"ENSG00000184254","ALDH1A3","protein_coding",0.22362739832245,0.440087028782067,-0.456115919878541
"ENSG00000070814","TCOF1","protein_coding",0.223896004386425,0.440478560192798,-0.13393167102903
"ENSG00000062650","WAPL","protein_coding",0.223874981162094,0.440478560192798,0.10404654907388
"ENSG00000111913","RIPOR2","protein_coding",0.223934212879208,0.440485213763022,-0.195265361620802
"ENSG00000188735","TMEM120B","protein_coding",0.224107146283081,0.440727630054745,0.173936456033729
"ENSG00000153896","ZNF599","protein_coding",0.224127143936758,0.440727630054745,0.153034319053208
"ENSG00000101199","ARFGAP1","protein_coding",0.224168314728979,0.440740066017741,0.134558329895416
"ENSG00000137628","DDX60","protein_coding",0.224254134710346,0.440840269788072,-0.279620707756495
"ENSG00000060709","RIMBP2","protein_coding",0.224415045716885,0.441088033912535,-0.153711418183644
"ENSG00000132530","XAF1","protein_coding",0.224470096833323,0.441127685635157,0.279173961947962
"ENSG00000196369","SRGAP2B","protein_coding",0.224662839585159,0.441371231749069,-0.29776289689549
"ENSG00000164548","TRA2A","protein_coding",0.224733612623656,0.441371231749069,0.139136582869864
"ENSG00000065717","TLE2","protein_coding",0.22472957518055,0.441371231749069,0.191082432349516
"ENSG00000183785","TUBA8","protein_coding",0.224702249107173,0.441371231749069,0.305325342208206
"ENSG00000186260","MRTFB","protein_coding",0.224811051494539,0.441454770890068,0.25460813177333
"ENSG00000186625","KATNA1","protein_coding",0.224917639606361,0.441595514706807,0.196961851811429
"ENSG00000172260","NEGR1","protein_coding",0.225087154369773,0.441859743670478,-0.163657779677839
"ENSG00000110422","HIPK3","protein_coding",0.225184411794608,0.441907759175855,-0.0916065443659396
"ENSG00000169992","NLGN2","protein_coding",0.225183498562473,0.441907759175855,0.0885041645194879
"ENSG00000130529","TRPM4","protein_coding",0.225216430712173,0.441907759175855,0.213148685231112
"ENSG00000134352","IL6ST","protein_coding",0.225431738251326,0.441988257517987,0.172624779885876
"ENSG00000164291","ARSK","protein_coding",0.225432182894413,0.441988257517987,0.160796145126213
"ENSG00000137494","ANKRD42","protein_coding",0.225380225274289,0.441988257517987,-0.161516490407478
"ENSG00000061987","MON2","protein_coding",0.225320805063911,0.441988257517987,0.0936847691265902
"ENSG00000131473","ACLY","protein_coding",0.225347488193041,0.441988257517987,-0.116800581709919
"ENSG00000120656","TAF12","protein_coding",0.225544143302116,0.442139231941284,-0.113264007827018
"ENSG00000197601","FAR1","protein_coding",0.225698843207434,0.442373929782679,-0.0920414103525693
"ENSG00000172264","MACROD2","protein_coding",0.225813938178176,0.442530940514033,-0.158850439847436
"ENSG00000180902","D2HGDH","protein_coding",0.225980936127916,0.442721016131642,0.140238979143096
"ENSG00000179933","C14orf119","protein_coding",0.225967745069663,0.442721016131642,-0.126871777985927
"ENSG00000113971","NPHP3","protein_coding",0.226076365572785,0.442732445862877,0.208252477020209
"ENSG00000137266","SLC22A23","protein_coding",0.226126786865448,0.442732445862877,0.100777807507431
"ENSG00000124762","CDKN1A","protein_coding",0.226092013212006,0.442732445862877,0.558416413785539
"ENSG00000111581","NUP107","protein_coding",0.226040627387863,0.442732445862877,-0.171431953726021
"ENSG00000144426","NBEAL1","protein_coding",0.226314905045413,0.443032180624421,-0.251627332557898
"ENSG00000075407","ZNF37A","protein_coding",0.226441724752397,0.443211843805064,-0.105868453572804
"ENSG00000162129","CLPB","protein_coding",0.226500913369982,0.443259098298551,-0.103302323705063
"ENSG00000155903","RASA2","protein_coding",0.226683719979023,0.443548219414401,0.134344246919522
"ENSG00000196937","FAM3C","protein_coding",0.226858272203164,0.443821102370551,-0.126799449159508
"ENSG00000205090","TMEM240","protein_coding",0.226914759070925,0.443862955881389,0.227039326649513
"ENSG00000172426","RSPH9","protein_coding",0.227069496613578,0.443891034492818,0.306645735759549
"ENSG00000106829","TLE4","protein_coding",0.226989228620006,0.443891034492818,0.142262393947246
"ENSG00000119471","HSDL2","protein_coding",0.227059113537525,0.443891034492818,-0.18878729310911
"ENSG00000266962","AC067852.2","lncRNA",0.227010871134973,0.443891034492818,-0.138175014219215
"ENSG00000185736","ADARB2","protein_coding",0.227122172227208,0.44390107313758,0.269513490447008
"ENSG00000101639","CEP192","protein_coding",0.227144824900887,0.44390107313758,-0.145234038450375
"ENSG00000014123","UFL1","protein_coding",0.227211573419724,0.443962919915443,-0.109835392722842
"ENSG00000127022","CANX","protein_coding",0.227255663637881,0.44398048095334,-0.0933475623444726
"ENSG00000107130","NCS1","protein_coding",0.227309656765833,0.444017380505676,0.205996743676408
"ENSG00000100991","TRPC4AP","protein_coding",0.227366649986851,0.444060128016321,0.0929512747218772
"ENSG00000099330","OCEL1","protein_coding",0.22740215166831,0.444060894596384,0.128176414112955
"ENSG00000138030","KHK","protein_coding",0.227661625180258,0.444361764703689,0.151161834499721
"ENSG00000213619","NDUFS3","protein_coding",0.227657078703852,0.444361764703689,-0.0976758747253716
"ENSG00000178184","PARD6G","protein_coding",0.227603335814559,0.444361764703689,-0.227634162901441
"ENSG00000250303","LINC02762","lncRNA",0.227769241799896,0.444434645215225,-0.181870340185895
"ENSG00000111790","FGFR1OP2","protein_coding",0.227752788038191,0.444434645215225,0.145873375435357
"ENSG00000166159","LRTM2","protein_coding",0.227906435271988,0.444633748776817,0.313032275569236
"ENSG00000100146","SOX10","protein_coding",0.228030379385705,0.444806946093522,0.260765179868925
"ENSG00000033178","UBA6","protein_coding",0.228105309132774,0.444884494974762,0.101444727678459
"ENSG00000128590","DNAJB9","protein_coding",0.228341057247572,0.445275623198781,-0.120802658212954
"ENSG00000148734","NPFFR1","protein_coding",0.228521774064159,0.445559333800444,0.315791057207512
"ENSG00000152689","RASGRP3","protein_coding",0.228601038377093,0.445645180855961,0.322140371818591
"ENSG00000163872","YEATS2","protein_coding",0.228876483249703,0.446113385751617,0.102395408831358
"ENSG00000086475","SEPHS1","protein_coding",0.228963401927276,0.446214038147332,-0.111435042858411
"ENSG00000156650","KAT6B","protein_coding",0.229298369543778,0.446797993836035,-0.19932791463118
"ENSG00000151366","NDUFC2","protein_coding",0.229354004450564,0.446837561351006,-0.141389914582873
"ENSG00000122417","ODF2L","protein_coding",0.229458059712531,0.446971436815661,-0.14941286636875
"ENSG00000153531","ADPRHL1","protein_coding",0.22970632679665,0.447386144336932,-0.238838874122841
"ENSG00000114019","AMOTL2","protein_coding",0.230037236931599,0.447961658615991,0.269452808314352
"ENSG00000164941","INTS8","protein_coding",0.230127010087312,0.44806749131532,0.117857479397822
"ENSG00000125247","TMTC4","protein_coding",0.230169247985699,0.448080752427754,0.181886535312508
"ENSG00000138032","PPM1B","protein_coding",0.230214258242037,0.448099405701028,-0.0978927610294415
"ENSG00000110841","PPFIBP1","protein_coding",0.230437574331205,0.448465062338987,0.144753492086588
"ENSG00000053371","AKR7A2","protein_coding",0.230657624203017,0.448686193620387,0.133745201727256
"ENSG00000163703","CRELD1","protein_coding",0.230609051096184,0.448686193620387,0.10979680782856
"ENSG00000167434","CA4","protein_coding",0.230624057194198,0.448686193620387,-0.388948133053446
"ENSG00000108100","CCNY","protein_coding",0.230706405316577,0.448712073572822,-0.101822818881475
"ENSG00000071051","NCK2","protein_coding",0.230869625018136,0.448890109712633,-0.177439364135615
"ENSG00000115839","RAB3GAP1","protein_coding",0.230865469934323,0.448890109712633,-0.112921729752203
"ENSG00000111412","C12orf49","protein_coding",0.230904416017583,0.448890109712633,-0.125267297024917
"ENSG00000182511","FES","protein_coding",0.231009144312666,0.449024689913416,0.280953194622141
"ENSG00000156411","ATP5MPL","protein_coding",0.231079233486091,0.449037662114256,-0.16094056067026
